file_path	size_in_bytes	type	label	source_image_label	associated_annotation_method	associated_protocol
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos4/metadata/particles/ribosome_bin1_tomo_2.star	53047	http://bia/AnnotationData	Annotation STOPGAP ribosome bin1 lam 1 pos 4	Tomogram lam 1 pos 4	_:Particle picking	_:Subtomogram averaging of macromolecular complexes
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos4/metadata/particles/rln_f1atpase_mito_bin1_tomo_2.star	110202	http://bia/AnnotationData	Annotation RLN f1atpase mito bin1 lam 1 pos 4	Tomogram lam 1 pos 4	_:Particle picking	_:Subtomogram averaging of macromolecular complexes
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos4/metadata/particles/rln_ribosome_bin1_tomo_2.star	42134	http://bia/AnnotationData	Annotation RLN ribosome bin1 lam 1 pos 4	Tomogram lam 1 pos 4	_:Particle picking	_:Subtomogram averaging of macromolecular complexes
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos4/metadata/tomolist/collected_tilts.star	671					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos4/metadata/tomolist/ctf_parameters.star	76					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos4/metadata/tomolist/cumulative_exposure_time.star	689					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos4/metadata/tomolist/determined_defocii.star	80					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos4/metadata/tomolist/dose.star	690					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos4/metadata/tomolist/frame_names.star	2344					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos4/metadata/tomolist/image_size.star	58					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos4/metadata/tomolist/rawtlt.star	563					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos4/metadata/tomolist/removed_tilts.star	142					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/01122021_BrnoKrios_arctis_lam1_pos5.mdoc	29220					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/01122021_BrnoKrios_arctis_lam1_pos5.rawtlt	244					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/01122021_BrnoKrios_arctis_lam1_pos5.st	2617246720	http://bia/Image	Tilt series lam 1 pos 5	['Frames lam 1 pos 5_001[-10.00]', 'Frames lam 1 pos 5_002[-7.00]', 'Frames lam 1 pos 5_003[-13.00]', 'Frames lam 1 pos 5_004[-16.00]', 'Frames lam 1 pos 5_005[-4.00]', 'Frames lam 1 pos 5_006[-1.00]', 'Frames lam 1 pos 5_007[-19.00]', 'Frames lam 1 pos 5_008[-22.00]', 'Frames lam 1 pos 5_009[2.00]', 'Frames lam 1 pos 5_010[5.00]', 'Frames lam 1 pos 5_011[-25.00]', 'Frames lam 1 pos 5_012[-28.00]', 'Frames lam 1 pos 5_013[8.00]', 'Frames lam 1 pos 5_014[11.00]', 'Frames lam 1 pos 5_015[-31.00]', 'Frames lam 1 pos 5_016[-34.00]', 'Frames lam 1 pos 5_017[14.00]', 'Frames lam 1 pos 5_018[17.00]', 'Frames lam 1 pos 5_019[-37.00]', 'Frames lam 1 pos 5_020[-40.00]', 'Frames lam 1 pos 5_021[20.00]', 'Frames lam 1 pos 5_022[23.00]', 'Frames lam 1 pos 5_023[-43.00]', 'Frames lam 1 pos 5_024[-46.00]', 'Frames lam 1 pos 5_025[26.00]', 'Frames lam 1 pos 5_026[29.00]', 'Frames lam 1 pos 5_027[-49.00]', 'Frames lam 1 pos 5_028[-52.00]', 'Frames lam 1 pos 5_029[32.00]', 'Frames lam 1 pos 5_030[35.00]', 'Frames lam 1 pos 5_031[-55.00]', 'Frames lam 1 pos 5_032[-58.00]', 'Frames lam 1 pos 5_033[38.00]', 'Frames lam 1 pos 5_034[41.00]', 'Frames lam 1 pos 5_035[-61.00]', 'Frames lam 1 pos 5_036[-64.00]', 'Frames lam 1 pos 5_037[44.00]', 'Frames lam 1 pos 5_038[47.00]', 'Frames lam 1 pos 5_039[-67.00]', 'Frames lam 1 pos 5_040[-70.00]', 'Frames lam 1 pos 5_041[50.00]']		_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/01122021_BrnoKrios_arctis_lam1_pos5_EVN.st	2617246720					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/01122021_BrnoKrios_arctis_lam1_pos5_ODD.st	2617246720					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/20211216_124009_EER_GainReference.gain	37338331					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/AreTomo/01122021_BrnoKrios_arctis_lam1_pos5_dose-filt.tlt	240					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/AreTomo/01122021_BrnoKrios_arctis_lam1_pos5_dose-filt.xf	2618					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/AreTomo/newst.com	638					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/AreTomo/tilt.com	758					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/ctffind4/ctfphaseflip_ctffind4.txt	2098					
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_001[-10.00]_EER.eer	120071070	http://bia/Image	Frames lam 1 pos 5_001[-10.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_002[-7.00]_EER.eer	120108430	http://bia/Image	Frames lam 1 pos 5_002[-7.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_003[-13.00]_EER.eer	120238142	http://bia/Image	Frames lam 1 pos 5_003[-13.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_004[-16.00]_EER.eer	119925534	http://bia/Image	Frames lam 1 pos 5_004[-16.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_005[-4.00]_EER.eer	120020190	http://bia/Image	Frames lam 1 pos 5_005[-4.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_006[-1.00]_EER.eer	119397822	http://bia/Image	Frames lam 1 pos 5_006[-1.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_007[-19.00]_EER.eer	119429918	http://bia/Image	Frames lam 1 pos 5_007[-19.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_008[-22.00]_EER.eer	118555022	http://bia/Image	Frames lam 1 pos 5_008[-22.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_009[2.00]_EER.eer	118634478	http://bia/Image	Frames lam 1 pos 5_009[2.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_010[5.00]_EER.eer	117547310	http://bia/Image	Frames lam 1 pos 5_010[5.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_011[-25.00]_EER.eer	117554734	http://bia/Image	Frames lam 1 pos 5_011[-25.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_012[-28.00]_EER.eer	116148398	http://bia/Image	Frames lam 1 pos 5_012[-28.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_013[8.00]_EER.eer	116290590	http://bia/Image	Frames lam 1 pos 5_013[8.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_014[11.00]_EER.eer	114545390	http://bia/Image	Frames lam 1 pos 5_014[11.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_015[-31.00]_EER.eer	114547950	http://bia/Image	Frames lam 1 pos 5_015[-31.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_016[-34.00]_EER.eer	112563902	http://bia/Image	Frames lam 1 pos 5_016[-34.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_017[14.00]_EER.eer	112683710	http://bia/Image	Frames lam 1 pos 5_017[14.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_018[17.00]_EER.eer	110445838	http://bia/Image	Frames lam 1 pos 5_018[17.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_019[-37.00]_EER.eer	110398686	http://bia/Image	Frames lam 1 pos 5_019[-37.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_020[-40.00]_EER.eer	107813790	http://bia/Image	Frames lam 1 pos 5_020[-40.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_021[20.00]_EER.eer	108056398	http://bia/Image	Frames lam 1 pos 5_021[20.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_022[23.00]_EER.eer	105088110	http://bia/Image	Frames lam 1 pos 5_022[23.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_023[-43.00]_EER.eer	105001886	http://bia/Image	Frames lam 1 pos 5_023[-43.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_024[-46.00]_EER.eer	101658462	http://bia/Image	Frames lam 1 pos 5_024[-46.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_025[26.00]_EER.eer	101933422	http://bia/Image	Frames lam 1 pos 5_025[26.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_026[29.00]_EER.eer	98237150	http://bia/Image	Frames lam 1 pos 5_026[29.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_027[-49.00]_EER.eer	98117774	http://bia/Image	Frames lam 1 pos 5_027[-49.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_028[-52.00]_EER.eer	94099070	http://bia/Image	Frames lam 1 pos 5_028[-52.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_029[32.00]_EER.eer	94441486	http://bia/Image	Frames lam 1 pos 5_029[32.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_030[35.00]_EER.eer	90048510	http://bia/Image	Frames lam 1 pos 5_030[35.00]			_:High-throughput visual proteomics workflow
data/tomoman_minimal_project/01122021_BrnoKrios_arctis_lam1_pos5/frames/2021201_BrnoKrios_arctis_lam1_pos5_031[-55.00]_EER.eer	89845838	http://bia/Image	Frames lam 1 pos 5_031[-55.00]			_:High-throughput visual proteomics workflow
